"","TIV","TGMV","TWMV","TCV","LVV","HCV","AV","id","scanner","segmentation","SITE"
"216",1.664658,7.518718,5.521775,5.945493,10.073399,8.758239,3.340045,"ID_115","SKYRA","recon6","SKYRA_recon6"
"217",1.665595,7.446383,5.544194,5.887005,10.074184,8.754852,3.338596,"ID_115","VERIO","recon6","VERIO_recon6"
"218",1.447842,6.467756,4.286061,5.358917,10.366071,8.068761,2.915805,"ID_79","SKYRA","recon6","SKYRA_recon6"
"219",1.446227,6.48633,4.264217,5.381019,10.385644,8.119383,2.861409,"ID_79","VERIO","recon6","VERIO_recon6"
"220",1.301586,5.847184,3.960425,4.717862,10.225576,7.013158,2.901402,"ID_7","SKYRA","recon6","SKYRA_recon6"
"221",1.298273,5.854602,3.86557,4.718947,10.211831,7.009429,3.060037,"ID_7","VERIO","recon6","VERIO_recon6"
"222",1.340795,6.309867,4.240689,5.147037,9.899304,7.035224,2.855046,"ID_80","SKYRA","recon6","SKYRA_recon6"
"223",1.337898,6.148142,4.296319,4.988427,9.966218,7.024869,2.846511,"ID_80","VERIO","recon6","VERIO_recon6"
"224",1.35279,6.732898,4.554508,5.364684,10.211573,8.541454,3.305381,"ID_5","SKYRA","recon6","SKYRA_recon6"
"225",1.35001,6.800757,4.578558,5.447748,10.204388,8.623811,3.238451,"ID_5","VERIO","recon6","VERIO_recon6"
"226",1.491971,6.715609,4.731475,5.31257,10.384974,8.127859,2.946002,"ID_103","SKYRA","recon6","SKYRA_recon6"
"227",1.490882,6.759419,4.750916,5.371974,10.387291,8.155417,3.005931,"ID_103","VERIO","recon6","VERIO_recon6"
"228",1.300898,6.334684,4.352448,5.235366,9.848306,7.209777,2.988284,"ID_59","SKYRA","recon6","SKYRA_recon6"
"229",1.297589,6.343512,4.376239,5.257269,9.831443,7.163748,2.911129,"ID_59","VERIO","recon6","VERIO_recon6"
"230",1.491057,6.484443,4.705037,5.280614,9.754083,7.921419,3.007403,"ID_22","SKYRA","recon6","SKYRA_recon6"
"231",1.490015,6.377024,4.692935,5.17368,9.749234,7.809679,3.00854,"ID_22","VERIO","recon6","VERIO_recon6"
"232",1.534195,6.923197,4.67095,5.602528,10.272039,7.636305,2.891618,"ID_67","SKYRA","recon6","SKYRA_recon6"
"233",1.533666,6.952879,4.735843,5.646292,10.247561,7.616894,2.979471,"ID_67","VERIO","recon6","VERIO_recon6"
"234",1.411507,6.384286,4.13114,5.146482,10.536937,7.985825,3.102788,"ID_16","SKYRA","recon6","SKYRA_recon6"
"235",1.409453,6.405554,4.109784,5.139824,10.497165,8.014316,3.135737,"ID_16","VERIO","recon6","VERIO_recon6"
"236",1.63512,7.634362,5.033648,6.087965,9.561574,8.331189,3.32442,"ID_28","SKYRA","recon6","SKYRA_recon6"
"237",1.635375,7.591693,5.117956,6.052173,9.545572,8.391392,3.345762,"ID_28","VERIO","recon6","VERIO_recon6"
"238",1.368672,6.136078,4.235325,5.082513,9.87331,7.708772,2.749539,"ID_82","SKYRA","recon6","SKYRA_recon6"
"239",1.365958,6.125685,4.228729,5.071442,9.888007,7.647836,2.735025,"ID_82","VERIO","recon6","VERIO_recon6"
"240",1.543319,6.76619,5.071762,5.432217,9.783386,7.940833,3.258004,"ID_46","SKYRA","recon6","SKYRA_recon6"
"241",1.542899,6.910263,5.13387,5.540968,9.710422,8.248202,3.517008,"ID_46","VERIO","recon6","VERIO_recon6"
"242",1.493433,6.853784,4.36381,5.458933,10.103141,8.977157,3.528854,"ID_42","SKYRA","recon6","SKYRA_recon6"
"243",1.492356,6.895833,4.317932,5.508026,10.113718,8.922138,3.522464,"ID_42","VERIO","recon6","VERIO_recon6"
"244",1.445723,6.634829,4.459793,5.386616,10.209343,8.898332,3.299789,"ID_32","SKYRA","recon6","SKYRA_recon6"
"245",1.443927,6.687972,4.41292,5.438708,10.221588,8.940082,3.264087,"ID_32","VERIO","recon6","VERIO_recon6"
"246",1.457654,6.554026,4.540508,5.297667,10.255881,8.579749,3.071608,"ID_21","SKYRA","recon6","SKYRA_recon6"
"247",1.456151,6.488578,4.523113,5.221613,10.261361,8.582923,3.020921,"ID_21","VERIO","recon6","VERIO_recon6"
"248",1.458723,6.498614,4.420017,5.533378,10.151032,7.754388,3.297749,"ID_73","SKYRA","recon6","SKYRA_recon6"
"249",1.457224,6.503139,4.390784,5.550699,10.158515,7.667534,3.343169,"ID_73","VERIO","recon6","VERIO_recon6"
"250",1.598907,7.279672,5.037706,6.0889,10.686042,9.692891,3.353836,"ID_40","SKYRA","recon6","SKYRA_recon6"
"251",1.599087,7.365822,5.048609,6.168448,10.672107,9.849458,3.622609,"ID_40","VERIO","recon6","VERIO_recon6"
"252",1.431832,6.626769,4.627158,5.32022,9.935135,8.246073,2.878011,"ID_48","SKYRA","recon6","SKYRA_recon6"
"253",1.429871,6.478642,4.593631,5.188131,9.979523,8.069728,2.994635,"ID_48","VERIO","recon6","VERIO_recon6"
"254",1.746093,7.287986,5.516848,5.726367,10.663542,8.865716,3.387823,"ID_104","SKYRA","recon6","SKYRA_recon6"
"255",1.748082,7.313126,5.558685,5.740784,10.637079,8.884142,3.329242,"ID_104","VERIO","recon6","VERIO_recon6"
"256",1.493788,6.728626,4.592506,5.498859,9.945609,8.188431,3.119405,"ID_86","SKYRA","recon6","SKYRA_recon6"
"257",1.492715,6.801132,4.592981,5.551782,9.914044,8.067936,3.168905,"ID_86","VERIO","recon6","VERIO_recon6"
"258",1.425055,6.204508,5.070319,5.08118,10.151156,7.611066,2.978962,"ID_37","SKYRA","recon6","SKYRA_recon6"
"259",1.423163,6.212092,5.081579,5.082327,10.189398,7.542723,3.006797,"ID_37","VERIO","recon6","VERIO_recon6"
"260",1.389031,6.343387,4.379812,5.182022,10.305478,7.102672,2.866752,"ID_89","VERIO","recon6","VERIO_recon6"
"261",1.487919,6.695233,4.657062,5.399338,9.898522,7.784254,3.000837,"ID_77","SKYRA","recon6","SKYRA_recon6"
"262",1.486922,6.660294,4.593772,5.348163,9.907775,7.729984,3.144104,"ID_77","VERIO","recon6","VERIO_recon6"
"263",1.568426,7.410501,4.701081,5.839326,10.045196,8.538172,3.419568,"ID_17","SKYRA","recon6","SKYRA_recon6"
"264",1.567886,7.458188,4.720454,5.872348,10.01699,8.5253,3.468596,"ID_17","VERIO","recon6","VERIO_recon6"
"265",1.783539,7.448913,6.033562,6.128485,10.312311,8.608601,3.58636,"ID_44","SKYRA","recon6","SKYRA_recon6"
"266",1.785117,7.757388,6.021778,6.45545,10.155474,8.776129,3.522262,"ID_44","VERIO","recon6","VERIO_recon6"
"267",1.560521,6.97372,5.310294,5.728509,10.337125,8.242255,2.882615,"ID_18","VERIO","recon6","VERIO_recon6"
"268",1.496374,6.644467,4.791483,5.490178,10.291845,8.54376,2.775662,"ID_107","VERIO","recon6","VERIO_recon6"
"269",1.498244,6.915297,4.746201,5.483485,9.885495,8.103371,3.275543,"ID_81","SKYRA","recon6","SKYRA_recon6"
"270",1.496421,6.769331,4.663981,5.345536,9.92901,8.068357,3.264109,"ID_81","VERIO","recon6","VERIO_recon6"
"271",1.406049,6.34604,4.065322,5.080134,10.158956,8.501809,3.16345,"ID_69","SKYRA","recon6","SKYRA_recon6"
"272",1.403931,6.241964,4.07894,5.048132,10.225685,8.34034,3.222121,"ID_69","VERIO","recon6","VERIO_recon6"
"273",1.405896,6.423436,4.378989,5.123544,9.603647,7.351553,2.729713,"ID_47","SKYRA","recon6","SKYRA_recon6"
"274",1.403193,6.654354,4.414403,5.305292,9.483459,7.413789,2.711307,"ID_47","VERIO","recon6","VERIO_recon6"
"275",1.384752,6.244853,4.556342,4.953885,10.022675,7.916753,3.389632,"ID_49","SKYRA","recon6","SKYRA_recon6"
"276",1.381576,6.290256,4.583881,4.988116,9.991106,7.823098,3.460571,"ID_49","VERIO","recon6","VERIO_recon6"
"277",1.569939,7.338328,5.563347,5.956026,10.362317,8.03932,3.376159,"ID_83","SKYRA","recon6","SKYRA_recon6"
"278",1.569824,7.33145,5.572617,5.976987,10.368442,7.786306,3.231075,"ID_83","VERIO","recon6","VERIO_recon6"
"279",1.736305,7.391023,5.105675,5.888088,10.896245,8.35732,3.261462,"ID_105","SKYRA","recon6","SKYRA_recon6"
"280",1.737973,7.423121,5.118807,5.911823,10.899351,8.32531,3.168772,"ID_105","VERIO","recon6","VERIO_recon6"
"281",1.406073,6.608962,4.404226,5.264673,9.799844,7.283861,3.013184,"ID_38","SKYRA","recon6","SKYRA_recon6"
"282",1.403804,6.650276,4.447403,5.309559,9.812534,7.466807,2.920734,"ID_38","VERIO","recon6","VERIO_recon6"
"283",1.659331,7.360653,5.113578,6.003915,10.222802,8.467796,2.992063,"ID_1","SKYRA","recon6","SKYRA_recon6"
"284",1.660205,7.40633,5.116076,6.043117,10.217895,8.462567,2.965355,"ID_1","VERIO","recon6","VERIO_recon6"
"285",1.601215,7.417015,4.889178,5.961223,10.038503,8.778139,3.515726,"ID_116","SKYRA","recon6","SKYRA_recon6"
"286",1.601272,7.259352,4.919624,5.80417,10.036643,8.828444,3.404417,"ID_116","VERIO","recon6","VERIO_recon6"
"287",1.518597,7.039853,5.03953,5.80777,9.664783,8.535032,2.950171,"ID_88","SKYRA","recon6","SKYRA_recon6"
"288",1.517462,6.965679,5.063547,5.759161,9.673202,8.411368,3.026921,"ID_88","VERIO","recon6","VERIO_recon6"
"289",1.218005,5.839186,3.788935,4.690868,10.045651,7.569384,2.937954,"ID_41","SKYRA","recon6","SKYRA_recon6"
"290",1.213645,5.853083,3.825075,4.731185,10.03395,7.617084,3.02247,"ID_41","VERIO","recon6","VERIO_recon6"
"291",1.457815,6.69255,4.740873,5.424963,10.427194,7.58956,2.950563,"ID_56","SKYRA","recon6","SKYRA_recon6"
"292",1.455731,6.72575,4.748876,5.465962,10.451351,7.582106,3.018028,"ID_56","VERIO","recon6","VERIO_recon6"
"293",1.470031,6.592515,4.930134,5.291916,9.902884,7.500298,2.908134,"ID_24","SKYRA","recon6","SKYRA_recon6"
"294",1.468667,6.53852,4.826289,5.226665,9.905722,7.329179,2.961727,"ID_24","VERIO","recon6","VERIO_recon6"
"295",1.852705,8.650841,5.918001,6.940951,10.51,8.763799,3.742123,"ID_36","SKYRA","recon6","SKYRA_recon6"
"296",1.855328,8.715979,5.895204,6.987026,10.469352,8.836598,3.681406,"ID_36","VERIO","recon6","VERIO_recon6"
"297",1.686592,7.931492,5.487852,6.306634,9.841428,8.767891,3.440776,"ID_26","SKYRA","recon6","SKYRA_recon6"
"298",1.687234,8.069615,5.317474,6.42431,9.680683,8.815379,3.447037,"ID_26","VERIO","recon6","VERIO_recon6"
"299",1.67749,7.157473,5.2934,5.905234,10.442031,8.596605,3.034609,"ID_4","SKYRA","recon6","SKYRA_recon6"
"300",1.678657,7.163967,5.26698,5.910738,10.480175,8.467698,2.971738,"ID_4","VERIO","recon6","VERIO_recon6"
"301",1.609994,7.0514,4.716047,5.665766,10.758156,7.859513,3.300146,"ID_98","SKYRA","recon6","SKYRA_recon6"
"302",1.610156,7.145032,4.709129,5.712215,10.730938,8.135391,3.206133,"ID_98","VERIO","recon6","VERIO_recon6"
"303",1.671812,7.20796,5.39923,5.718757,10.573061,8.824339,3.227152,"ID_52","VERIO","recon6","VERIO_recon6"
"304",1.512485,7.063974,4.993302,5.738059,9.916987,8.423206,3.111921,"ID_117","SKYRA","recon6","SKYRA_recon6"
"305",1.511627,7.022385,5.021463,5.715264,9.904395,8.407707,3.263892,"ID_117","VERIO","recon6","VERIO_recon6"
"306",1.798801,7.856988,5.724072,6.373249,10.743066,7.874435,3.535294,"ID_58","SKYRA","recon6","SKYRA_recon6"
"307",1.801368,7.815711,5.727511,6.324556,10.729727,7.948868,3.645161,"ID_58","VERIO","recon6","VERIO_recon6"
"308",1.490967,6.801807,4.692499,5.38765,10.133972,8.143906,3.256621,"ID_53","SKYRA","recon6","SKYRA_recon6"
"309",1.48991,6.799875,4.695663,5.361522,10.067428,8.317446,3.263697,"ID_53","VERIO","recon6","VERIO_recon6"
"310",1.391931,6.393634,4.030611,5.117436,10.47089,7.696714,2.659836,"ID_72","SKYRA","recon6","SKYRA_recon6"
"311",1.389644,6.475657,4.067755,5.207429,10.447309,7.606666,2.803865,"ID_72","VERIO","recon6","VERIO_recon6"
"312",1.552532,7.576623,4.774904,6.090426,9.926739,8.919366,4.026862,"ID_3","SKYRA","recon6","SKYRA_recon6"
"313",1.551158,7.433901,4.869046,5.939139,9.938276,8.76561,4.064796,"ID_3","VERIO","recon6","VERIO_recon6"
"314",1.206783,6.039819,4.002955,4.955831,10.058549,6.965084,2.54248,"ID_121","SKYRA","recon6","SKYRA_recon6"
"315",1.202344,6.134657,4.00553,5.053658,10.037105,6.857553,2.661764,"ID_121","VERIO","recon6","VERIO_recon6"
"316",1.397464,6.474322,4.279152,5.255468,9.842615,7.468793,2.945347,"ID_57","SKYRA","recon6","SKYRA_recon6"
"317",1.393894,6.444934,4.241633,5.211852,9.83589,7.467305,2.888054,"ID_57","VERIO","recon6","VERIO_recon6"
"318",1.627503,7.366732,5.474411,6.084643,10.32549,7.740492,3.016943,"ID_68","SKYRA","recon6","SKYRA_recon6"
"319",1.627441,7.294543,5.375968,6.000211,10.292335,7.760173,3.139951,"ID_68","VERIO","recon6","VERIO_recon6"
"320",1.575467,7.449219,4.633649,6.049519,10.078454,9.109152,3.64349,"ID_120","SKYRA","recon6","SKYRA_recon6"
"321",1.574785,7.506201,4.661276,6.097342,10.070213,9.185275,3.6558,"ID_120","VERIO","recon6","VERIO_recon6"
"322",1.602513,6.975467,5.156478,5.517143,10.305902,7.720798,3.372437,"ID_25","SKYRA","recon6","SKYRA_recon6"
"323",1.601555,6.963494,5.069131,5.481325,10.290679,7.840388,3.323002,"ID_25","VERIO","recon6","VERIO_recon6"
"324",1.763334,8.085364,5.180431,6.651296,11.514746,8.494107,3.74347,"ID_8","SKYRA","recon6","SKYRA_recon6"
"325",1.764292,8.094276,5.236232,6.683233,11.513001,8.554851,3.758116,"ID_8","VERIO","recon6","VERIO_recon6"
"326",1.525425,7.137627,4.928927,5.71577,9.657358,8.956753,3.399546,"ID_19","SKYRA","recon6","SKYRA_recon6"
"327",1.524703,7.115809,4.88293,5.692838,9.688988,8.690717,3.349348,"ID_19","VERIO","recon6","VERIO_recon6"
"328",1.459547,6.473427,4.652584,5.067719,10.104385,7.360237,2.922775,"ID_92","SKYRA","recon6","SKYRA_recon6"
"329",1.458317,6.36723,4.574829,4.941613,10.091345,7.379802,2.747306,"ID_92","VERIO","recon6","VERIO_recon6"
"330",1.48127,6.591357,4.425207,5.391211,10.257134,7.894847,2.777587,"ID_15","SKYRA","recon6","SKYRA_recon6"
"331",1.480048,6.553531,4.398164,5.348021,10.240104,7.831949,2.879953,"ID_15","VERIO","recon6","VERIO_recon6"
"332",1.5766,7.124118,5.084454,5.711631,10.162852,8.676835,3.26652,"ID_78","SKYRA","recon6","SKYRA_recon6"
"333",1.575712,7.054421,4.991708,5.632485,10.177948,8.705973,3.221372,"ID_78","VERIO","recon6","VERIO_recon6"
"334",1.580338,6.834316,4.922226,5.590053,10.210045,8.294656,3.606076,"ID_90","SKYRA","recon6","SKYRA_recon6"
"335",1.580359,6.885679,4.900671,5.632466,10.167481,8.272001,3.594189,"ID_90","VERIO","recon6","VERIO_recon6"
"336",1.777492,8.020857,5.462388,6.439891,10.88872,7.375912,3.476299,"ID_51","SKYRA","recon6","SKYRA_recon6"
"337",1.778452,7.93023,5.45931,6.367238,10.893748,7.287041,3.366452,"ID_51","VERIO","recon6","VERIO_recon6"
"338",1.556269,7.453189,4.908637,6.104941,10.042286,7.960725,3.25074,"ID_66","SKYRA","recon6","SKYRA_recon6"
"339",1.55443,7.428692,4.831412,6.058386,10.043441,7.846573,3.404542,"ID_66","VERIO","recon6","VERIO_recon6"
"340",1.612534,7.268294,5.027395,5.915626,10.308389,7.842613,3.501761,"ID_101","SKYRA","recon6","SKYRA_recon6"
"341",1.612519,7.311912,5.041984,5.961693,10.2901,7.725675,3.587694,"ID_101","VERIO","recon6","VERIO_recon6"
"342",1.443501,6.713081,4.297927,5.392798,10.569152,7.578331,2.888114,"ID_108","SKYRA","recon6","SKYRA_recon6"
"343",1.441246,6.659483,4.256332,5.337629,10.565008,7.69881,3.061859,"ID_108","VERIO","recon6","VERIO_recon6"
"344",1.572482,6.945624,5.192494,5.63248,9.627214,7.453094,3.379846,"ID_39","SKYRA","recon6","SKYRA_recon6"
"345",1.571764,6.884595,5.135936,5.579606,9.676172,7.56213,3.348441,"ID_39","VERIO","recon6","VERIO_recon6"
"346",1.552843,7.28292,5.031477,5.79971,10.11386,8.63035,3.49993,"ID_99","SKYRA","recon6","SKYRA_recon6"
"347",1.551473,7.445577,5.078987,5.965947,10.085026,8.799255,3.637974,"ID_99","VERIO","recon6","VERIO_recon6"
"348",1.746486,7.93154,5.387758,6.404662,10.411554,8.547875,3.99148,"ID_23","SKYRA","recon6","SKYRA_recon6"
"349",1.747243,8.0173,5.407406,6.488519,10.420277,8.286748,3.91585,"ID_23","VERIO","recon6","VERIO_recon6"
"350",1.613312,7.358034,4.810928,5.784917,10.346212,7.537475,2.658143,"ID_91","SKYRA","recon6","SKYRA_recon6"
"351",1.613514,7.406332,4.832725,5.846348,10.348516,7.58093,2.698849,"ID_91","VERIO","recon6","VERIO_recon6"
"352",1.408025,6.36039,4.135992,5.069979,10.872678,7.860309,2.718016,"ID_65","SKYRA","recon6","SKYRA_recon6"
"353",1.404748,6.403092,4.125419,5.092908,10.883478,7.910927,2.714753,"ID_65","VERIO","recon6","VERIO_recon6"
"354",1.606595,6.851877,4.896688,5.497933,10.59547,7.810376,2.871121,"ID_6","VERIO","recon6","VERIO_recon6"
"355",1.397845,6.685987,4.534436,5.204554,10.044195,8.041783,2.970039,"ID_13","SKYRA","recon6","SKYRA_recon6"
"356",1.395046,6.648452,4.491474,5.173011,10.07661,8.000939,3.100039,"ID_13","VERIO","recon6","VERIO_recon6"
"357",1.249159,5.587446,3.801898,4.418287,10.153359,7.118778,2.419509,"ID_70","SKYRA","recon6","SKYRA_recon6"
"358",1.245171,5.425313,3.691494,4.268541,10.143904,7.055645,2.31672,"ID_70","VERIO","recon6","VERIO_recon6"
"359",1.616231,7.845826,5.246776,6.353489,9.903118,8.982398,3.760712,"ID_11","SKYRA","recon6","SKYRA_recon6"
"360",1.615436,7.834439,5.213235,6.329533,9.860596,9.093064,3.557826,"ID_11","VERIO","recon6","VERIO_recon6"
"361",1.496251,6.624253,4.452861,5.431747,10.270641,7.814217,2.865164,"ID_34","SKYRA","recon6","SKYRA_recon6"
"362",1.494206,6.626643,4.462773,5.439676,10.216137,7.813153,2.856501,"ID_34","VERIO","recon6","VERIO_recon6"
"363",1.50077,6.713754,4.847487,5.369588,10.069896,7.778862,3.108626,"ID_9","SKYRA","recon6","SKYRA_recon6"
"364",1.499844,6.716323,4.942968,5.361807,10.059019,7.956969,3.11807,"ID_9","VERIO","recon6","VERIO_recon6"
"365",1.681147,7.495265,5.136278,5.972915,10.244369,8.658087,3.422956,"ID_2","SKYRA","recon6","SKYRA_recon6"
"366",1.681504,7.675988,5.216012,6.177297,10.195446,8.539854,3.537206,"ID_2","VERIO","recon6","VERIO_recon6"
"367",1.541346,6.927831,4.934691,5.679051,9.985896,8.228402,3.147649,"ID_94","SKYRA","recon6","SKYRA_recon6"
"368",1.540257,6.885394,4.882863,5.632996,9.956887,8.063066,3.190434,"ID_94","VERIO","recon6","VERIO_recon6"
"369",1.453514,7.095578,4.839364,5.871811,10.347677,8.642039,3.703387,"ID_33","SKYRA","recon6","SKYRA_recon6"
"370",1.452274,7.083999,4.810052,5.827096,10.278371,8.695872,3.775296,"ID_33","VERIO","recon6","VERIO_recon6"
"371",1.827121,8.095708,5.810289,6.451293,10.540037,9.723534,3.212498,"ID_75","SKYRA","recon6","SKYRA_recon6"
"372",1.830021,8.034961,5.724086,6.371994,10.483257,9.84573,3.277251,"ID_75","VERIO","recon6","VERIO_recon6"
"373",1.414483,6.357642,4.59366,5.075953,10.46768,7.687725,2.900467,"ID_27","SKYRA","recon6","SKYRA_recon6"
"374",1.413027,6.253605,4.553183,4.974563,10.48717,7.682591,2.824855,"ID_27","VERIO","recon6","VERIO_recon6"
"375",1.331521,5.288581,3.975156,4.139045,11.166229,6.466444,2.778112,"ID_96","SKYRA","recon6","SKYRA_recon6"
"376",1.328695,5.337907,4.019935,4.193447,11.175735,6.565367,2.752634,"ID_96","VERIO","recon6","VERIO_recon6"
"377",1.393822,5.895956,4.240406,4.790616,10.400836,7.209956,2.71978,"ID_14","SKYRA","recon6","SKYRA_recon6"
"378",1.391737,5.882334,4.216967,4.780975,10.372161,7.356145,2.804777,"ID_14","VERIO","recon6","VERIO_recon6"
"379",1.621299,6.557916,5.025701,5.333928,10.661079,8.005767,3.091045,"ID_112","SKYRA","recon6","SKYRA_recon6"
"380",1.622059,6.563888,5.017681,5.322289,10.659068,7.981983,3.124949,"ID_112","VERIO","recon6","VERIO_recon6"
"381",1.513518,6.734924,4.769784,5.380017,10.335555,7.008903,2.943901,"ID_62","SKYRA","recon6","SKYRA_recon6"
"382",1.51327,6.705983,4.853002,5.358315,10.287966,7.090895,2.739327,"ID_62","VERIO","recon6","VERIO_recon6"
"383",1.367777,5.908079,4.09456,4.727964,10.771424,7.099671,3.229819,"ID_50","SKYRA","recon6","SKYRA_recon6"
"384",1.365383,6.059948,4.148431,4.848904,10.750784,7.274095,3.293816,"ID_50","VERIO","recon6","VERIO_recon6"
"385",1.395634,6.043732,4.817302,5.015014,10.12848,7.639918,3.311325,"ID_110","SKYRA","recon6","SKYRA_recon6"
"386",1.393489,6.225602,4.825858,5.176488,10.102909,7.493761,3.353246,"ID_110","VERIO","recon6","VERIO_recon6"
"387",1.509369,6.061865,5.117148,4.849817,10.696776,7.345677,2.568769,"ID_106","SKYRA","recon6","SKYRA_recon6"
"388",1.508144,6.066557,5.117904,4.863368,10.702021,7.431797,2.571389,"ID_106","VERIO","recon6","VERIO_recon6"
"389",1.570235,6.730086,5.617751,5.336561,10.019013,8.520582,3.530988,"ID_111","SKYRA","recon6","SKYRA_recon6"
"390",1.5706,6.730386,5.654528,5.359081,10.050635,8.594533,3.324875,"ID_111","VERIO","recon6","VERIO_recon6"
"391",1.556142,6.389485,5.034923,5.199476,10.482853,8.222716,3.139299,"ID_74","SKYRA","recon6","SKYRA_recon6"
"392",1.555474,6.405226,5.068327,5.241434,10.456423,8.125233,2.957752,"ID_74","VERIO","recon6","VERIO_recon6"
"393",1.565168,6.755574,5.135262,5.66302,9.966721,8.330379,3.355639,"ID_102","SKYRA","recon6","SKYRA_recon6"
"394",1.565059,6.727973,5.199376,5.626459,9.942062,8.235762,3.403031,"ID_102","VERIO","recon6","VERIO_recon6"
"395",1.501435,6.582366,4.933275,5.318931,10.569429,8.208422,2.930417,"ID_95","SKYRA","recon6","SKYRA_recon6"
"396",1.500075,6.431172,4.823884,5.180164,10.572081,8.058173,3.094837,"ID_95","VERIO","recon6","VERIO_recon6"
"397",1.689267,8.284733,5.136052,6.835516,10.032211,9.424867,3.171463,"ID_76","SKYRA","recon6","SKYRA_recon6"
"398",1.689558,8.356533,5.099902,6.886847,10.01521,9.273648,3.081602,"ID_76","VERIO","recon6","VERIO_recon6"
"399",1.56529,6.908191,5.361959,5.572582,9.847058,8.245587,2.976708,"ID_97","SKYRA","recon6","SKYRA_recon6"
"400",1.564678,6.924248,5.327724,5.582176,9.806366,8.12953,2.95231,"ID_97","VERIO","recon6","VERIO_recon6"
"401",1.345238,6.245107,4.053455,4.98369,10.279259,7.399676,3.044575,"ID_60","SKYRA","recon6","SKYRA_recon6"
"402",1.342062,6.225028,4.059843,4.92708,10.282313,7.548081,3.06192,"ID_60","VERIO","recon6","VERIO_recon6"
"403",1.526288,6.200253,3.982083,5.085159,11.469832,7.035186,3.199613,"ID_31","SKYRA","recon6","SKYRA_recon6"
"404",1.52521,6.213328,3.95899,5.08092,11.47266,7.063523,3.39271,"ID_31","VERIO","recon6","VERIO_recon6"
"405",1.900456,8.918475,5.813958,7.262468,10.672743,9.021575,3.550137,"ID_45","SKYRA","recon6","SKYRA_recon6"
"406",1.903044,8.79998,5.731342,7.128225,10.659277,8.991528,3.465279,"ID_45","VERIO","recon6","VERIO_recon6"
"407",1.511294,7.01736,5.039564,5.797182,9.697834,8.252147,3.094523,"ID_88","SKYRA","recon7","SKYRA_recon7"
"408",1.416096,6.202328,4.762876,5.148479,10.135664,7.675425,3.269759,"ID_110","VERIO","recon7","VERIO_recon7"
"409",1.502722,6.628564,4.838723,5.272292,10.331628,7.120955,2.988862,"ID_62","SKYRA","recon7","SKYRA_recon7"
"410",1.691536,7.684286,5.537128,6.23526,10.141929,8.891597,3.649009,"ID_87","VERIO","recon7","VERIO_recon7"
"411",1.497362,6.724974,4.527055,5.400143,9.907401,7.329286,3.060294,"ID_77","VERIO","recon7","VERIO_recon7"
"412",1.422173,6.721503,4.355428,5.398213,9.403888,7.385859,2.646265,"ID_47","VERIO","recon7","VERIO_recon7"
"413",1.354886,6.163189,4.099197,4.884106,10.289013,7.44471,2.979269,"ID_60","VERIO","recon7","VERIO_recon7"
"414",1.409769,6.33894,4.182485,5.057174,10.846466,7.667826,3.0538,"ID_65","VERIO","recon7","VERIO_recon7"
"415",1.635339,7.394543,5.093463,6.028359,10.239287,8.151295,3.052848,"ID_1","VERIO","recon7","VERIO_recon7"
"416",1.582139,7.283674,4.868406,5.840212,10.025775,8.634666,3.49171,"ID_116","SKYRA","recon7","SKYRA_recon7"
"417",1.572378,6.42554,5.00002,5.218235,10.455464,8.402252,2.953872,"ID_74","VERIO","recon7","VERIO_recon7"
"418",1.699301,7.858381,5.570082,6.239843,9.883446,8.469082,3.303832,"ID_26","SKYRA","recon7","SKYRA_recon7"
"419",1.387912,5.87413,4.270164,4.779446,10.376822,7.170527,2.709807,"ID_14","SKYRA","recon7","SKYRA_recon7"
"420",1.67878,7.226647,5.689384,5.990695,10.85096,8.318295,3.683672,"ID_52","VERIO","recon7","VERIO_recon7"
"421",1.56525,6.840304,5.322564,5.514733,9.820677,8.132243,3.028618,"ID_97","VERIO","recon7","VERIO_recon7"
"422",1.588183,6.871096,4.956407,5.617345,10.158399,8.351469,3.443306,"ID_90","VERIO","recon7","VERIO_recon7"
"423",1.570324,7.356779,4.743593,5.811889,10.045073,8.464515,3.393662,"ID_17","SKYRA","recon7","SKYRA_recon7"
"424",1.680051,7.615014,5.525592,6.153062,10.148261,8.624353,3.915544,"ID_87","SKYRA","recon7","SKYRA_recon7"
"425",1.6247,6.64104,5.02407,5.388078,10.645168,7.955958,3.200988,"ID_112","VERIO","recon7","VERIO_recon7"
"426",1.573229,7.473501,4.639308,6.082701,10.078938,9.364414,3.946181,"ID_120","SKYRA","recon7","SKYRA_recon7"
"427",1.453004,6.52512,4.403195,5.552628,10.156107,7.925887,3.140177,"ID_73","SKYRA","recon7","SKYRA_recon7"
"428",1.629851,7.644719,5.097391,6.126693,9.655458,8.373354,3.244827,"ID_28","SKYRA","recon7","SKYRA_recon7"
"429",1.413479,5.782021,4.552082,4.544613,10.28268,7.41196,2.825718,"ID_64","VERIO","recon7","VERIO_recon7"
"430",1.422752,6.588082,4.664016,5.278228,9.958333,8.345741,2.898207,"ID_48","SKYRA","recon7","SKYRA_recon7"
"431",1.73962,8.072711,5.360489,6.560648,10.42196,8.545324,3.890438,"ID_23","SKYRA","recon7","SKYRA_recon7"
"432",1.761472,8.074098,5.171392,6.657333,11.507749,8.703948,3.849977,"ID_8","VERIO","recon7","VERIO_recon7"
"433",1.525732,7.050436,5.024213,5.756474,9.884514,8.34389,3.227321,"ID_117","VERIO","recon7","VERIO_recon7"
